QueryNumber;List
6;[929, 432, 0.004365928535121546]
6;[930, 6, 0.004336189091439768]
6;[931, 473, 0.004329342206671288]
6;[932, 1030, 0.004325241211057604]
6;[933, 1051, 0.004319166842275162]
6;[934, 346, 0.004315399007460665]
6;[935, 743, 0.004249220228270655]
6;[936, 421, 0.0042392970484423365]
6;[937, 200, 0.004232320218938932]
6;[938, 261, 0.0042052305603694695]
6;[939, 462, 0.004198205422337122]
6;[940, 519, 0.0041966459097038085]
6;[941, 276, 0.004193963672656099]
6;[942, 364, 0.004146007374587965]
6;[943, 93, 0.004106771802845639]
6;[944, 1110, 0.0040739452105521]
6;[945, 849, 0.0040688021994170044]
6;[946, 351, 0.004053839077080832]
6;[947, 304, 0.004049688460574427]
6;[948, 393, 0.004045419711677299]
6;[949, 452, 0.0040440920709957015]
6;[950, 1033, 0.004028189445603494]
6;[951, 622, 0.0040222623424761555]
6;[952, 440, 0.004008032127694594]
6;[953, 135, 0.004005837153763274]
6;[954, 188, 0.00397844660180892]
6;[955, 98, 0.003973090505564037]
6;[956, 305, 0.0039642906543109506]
6;[957, 468, 0.003956475342724626]
6;[958, 762, 0.003946661968633993]
6;[959, 1105, 0.003907513612957466]
6;[960, 34, 0.003894178632250548]
6;[961, 442, 0.0038940174167192165]
6;[962, 675, 0.003860576754539588]
6;[963, 773, 0.003809279806055883]
6;[964, 604, 0.0037988159276651653]
6;[965, 686, 0.003796210321085085]
6;[966, 1119, 0.0037867410174783483]
6;[967, 719, 0.0037834107340503284]
6;[968, 342, 0.0037665250127386944]
6;[969, 268, 0.0037506909490368553]
6;[970, 172, 0.003750326122067968]
6;[971, 123, 0.0037498113895804773]
6;[972, 40, 0.003738222720223315]
6;[973, 653, 0.00372162577051497]
6;[974, 149, 0.0037085239248809336]
6;[975, 250, 0.0036970125171022434]
6;[976, 367, 0.0036722979288497143]
6;[977, 702, 0.0036559758040904207]
6;[978, 890, 0.0036416487652690555]
6;[979, 795, 0.003627569241858483]
6;[980, 30, 0.0036060972473570155]
6;[981, 95, 0.0035400959738042725]
6;[982, 885, 0.00353760366768691]
6;[983, 612, 0.0035334035685538486]
6;[984, 258, 0.003511227505996663]
6;[985, 315, 0.0034534549267045754]
6;[986, 370, 0.0033973577389510676]
6;[987, 782, 0.0033918995683792923]
6;[988, 203, 0.0033871497736991424]
6;[989, 86, 0.003383104736669181]
6;[990, 348, 0.0033699177322735682]
6;[991, 295, 0.0033514978410800716]
6;[992, 660, 0.0033173392420407714]
6;[993, 1047, 0.003296999833674586]
6;[994, 667, 0.003251561298560389]
6;[995, 521, 0.0032276169055190204]
6;[996, 360, 0.0031835037397107057]
6;[997, 1085, 0.002741563091889671]
6;[998, 643, 0.002708372547955874]
6;[999, 2, 0.0]
6;[1000, 9, 0.0]
6;[1001, 14, 0.0]
6;[1002, 16, 0.0]
6;[1003, 20, 0.0]
6;[1004, 29, 0.0]
6;[1005, 32, 0.0]
6;[1006, 35, 0.0]
6;[1007, 37, 0.0]
6;[1008, 44, 0.0]
6;[1009, 45, 0.0]
6;[1010, 46, 0.0]
6;[1011, 54, 0.0]
6;[1012, 56, 0.0]
6;[1013, 57, 0.0]
6;[1014, 58, 0.0]
6;[1015, 70, 0.0]
6;[1016, 71, 0.0]
6;[1017, 73, 0.0]
6;[1018, 75, 0.0]
6;[1019, 76, 0.0]
6;[1020, 78, 0.0]
6;[1021, 79, 0.0]
6;[1022, 81, 0.0]
6;[1023, 87, 0.0]
6;[1024, 91, 0.0]
6;[1025, 94, 0.0]
6;[1026, 97, 0.0]
6;[1027, 99, 0.0]
6;[1028, 105, 0.0]
6;[1029, 112, 0.0]
6;[1030, 117, 0.0]
6;[1031, 120, 0.0]
6;[1032, 127, 0.0]
6;[1033, 129, 0.0]
6;[1034, 131, 0.0]
6;[1035, 133, 0.0]
6;[1036, 138, 0.0]
6;[1037, 145, 0.0]
6;[1038, 158, 0.0]
6;[1039, 162, 0.0]
6;[1040, 180, 0.0]
6;[1041, 186, 0.0]
6;[1042, 192, 0.0]
6;[1043, 194, 0.0]
6;[1044, 198, 0.0]
6;[1045, 207, 0.0]
6;[1046, 213, 0.0]
6;[1047, 214, 0.0]
6;[1048, 216, 0.0]
6;[1049, 220, 0.0]
6;[1050, 240, 0.0]
6;[1051, 241, 0.0]
6;[1052, 247, 0.0]
6;[1053, 249, 0.0]
6;[1054, 257, 0.0]
6;[1055, 264, 0.0]
6;[1056, 275, 0.0]
6;[1057, 285, 0.0]
6;[1058, 291, 0.0]
6;[1059, 309, 0.0]
6;[1060, 319, 0.0]
6;[1061, 328, 0.0]
6;[1062, 331, 0.0]
6;[1063, 338, 0.0]
6;[1064, 343, 0.0]
6;[1065, 344, 0.0]
6;[1066, 345, 0.0]
6;[1067, 350, 0.0]
6;[1068, 353, 0.0]
6;[1069, 354, 0.0]
6;[1070, 356, 0.0]
6;[1071, 362, 0.0]
6;[1072, 365, 0.0]
6;[1073, 376, 0.0]
6;[1074, 379, 0.0]
6;[1075, 381, 0.0]
6;[1076, 384, 0.0]
6;[1077, 385, 0.0]
6;[1078, 387, 0.0]
6;[1079, 388, 0.0]
6;[1080, 395, 0.0]
6;[1081, 399, 0.0]
6;[1082, 403, 0.0]
6;[1083, 405, 0.0]
6;[1084, 412, 0.0]
6;[1085, 413, 0.0]
6;[1086, 423, 0.0]
6;[1087, 426, 0.0]
6;[1088, 428, 0.0]
6;[1089, 434, 0.0]
6;[1090, 448, 0.0]
6;[1091, 456, 0.0]
6;[1092, 464, 0.0]
6;[1093, 476, 0.0]
6;[1094, 483, 0.0]
6;[1095, 491, 0.0]
6;[1096, 492, 0.0]
6;[1097, 504, 0.0]
6;[1098, 507, 0.0]
6;[1099, 513, 0.0]
6;[1100, 514, 0.0]
6;[1101, 537, 0.0]
6;[1102, 544, 0.0]
6;[1103, 547, 0.0]
6;[1104, 557, 0.0]
6;[1105, 558, 0.0]
6;[1106, 600, 0.0]
6;[1107, 603, 0.0]
6;[1108, 609, 0.0]
6;[1109, 615, 0.0]
6;[1110, 619, 0.0]
6;[1111, 620, 0.0]
6;[1112, 621, 0.0]
6;[1113, 627, 0.0]
6;[1114, 635, 0.0]
6;[1115, 642, 0.0]
6;[1116, 644, 0.0]
6;[1117, 645, 0.0]
6;[1118, 654, 0.0]
6;[1119, 656, 0.0]
6;[1120, 663, 0.0]
6;[1121, 664, 0.0]
6;[1122, 666, 0.0]
6;[1123, 674, 0.0]
6;[1124, 678, 0.0]
6;[1125, 679, 0.0]
6;[1126, 681, 0.0]
6;[1127, 682, 0.0]
6;[1128, 699, 0.0]
6;[1129, 708, 0.0]
6;[1130, 709, 0.0]
6;[1131, 713, 0.0]
6;[1132, 720, 0.0]
6;[1133, 721, 0.0]
6;[1134, 723, 0.0]
6;[1135, 724, 0.0]
6;[1136, 744, 0.0]
6;[1137, 756, 0.0]
6;[1138, 761, 0.0]
6;[1139, 763, 0.0]
6;[1140, 774, 0.0]
6;[1141, 777, 0.0]
6;[1142, 779, 0.0]
6;[1143, 783, 0.0]
6;[1144, 789, 0.0]
6;[1145, 791, 0.0]
6;[1146, 799, 0.0]
6;[1147, 801, 0.0]
6;[1148, 814, 0.0]
6;[1149, 816, 0.0]
6;[1150, 817, 0.0]
6;[1151, 821, 0.0]
6;[1152, 825, 0.0]
6;[1153, 837, 0.0]
6;[1154, 857, 0.0]
6;[1155, 868, 0.0]
6;[1156, 880, 0.0]
6;[1157, 882, 0.0]
6;[1158, 891, 0.0]
6;[1159, 893, 0.0]
6;[1160, 900, 0.0]
6;[1161, 908, 0.0]
6;[1162, 910, 0.0]
6;[1163, 920, 0.0]
6;[1164, 927, 0.0]
6;[1165, 933, 0.0]
6;[1166, 935, 0.0]
6;[1167, 938, 0.0]
6;[1168, 940, 0.0]
6;[1169, 941, 0.0]
6;[1170, 948, 0.0]
6;[1171, 966, 0.0]
6;[1172, 974, 0.0]
6;[1173, 979, 0.0]
6;[1174, 991, 0.0]
6;[1175, 996, 0.0]
6;[1176, 1001, 0.0]
6;[1177, 1004, 0.0]
6;[1178, 1006, 0.0]
6;[1179, 1008, 0.0]
6;[1180, 1011, 0.0]
6;[1181, 1020, 0.0]
6;[1182, 1022, 0.0]
6;[1183, 1027, 0.0]
6;[1184, 1028, 0.0]
6;[1185, 1031, 0.0]
6;[1186, 1045, 0.0]
6;[1187, 1061, 0.0]
6;[1188, 1064, 0.0]
6;[1189, 1072, 0.0]
6;[1190, 1079, 0.0]
6;[1191, 1080, 0.0]
6;[1192, 1084, 0.0]
6;[1193, 1087, 0.0]
6;[1194, 1088, 0.0]
6;[1195, 1094, 0.0]
6;[1196, 1097, 0.0]
6;[1197, 1098, 0.0]
6;[1198, 1109, 0.0]
6;[1199, 1121, 0.0]
6;[1200, 1122, 0.0]
6;[1201, 1123, 0.0]
6;[1202, 1130, 0.0]
6;[1203, 1144, 0.0]
6;[1204, 1176, 0.0]
6;[1205, 1184, 0.0]
6;[1206, 1186, 0.0]
6;[1207, 1193, 0.0]
6;[1208, 1194, 0.0]
6;[1209, 1196, 0.0]
6;[1210, 1217, 0.0]
6;[1211, 1219, 0.0]
6;[1212, 1230, 0.0]
6;[1213, 1231, 0.0]
6;[1214, 1235, 0.0]
6;[1215, 1236, 0.0]
7;[1, 958, 0.16110381748048133]
7;[2, 856, 0.16055319919599742]
7;[3, 496, 0.15854494845395212]
7;[4, 633, 0.14707413888424922]
7;[5, 151, 0.1380701395213074]
7;[6, 1064, 0.13345253817571373]
7;[7, 256, 0.13227113713796987]
7;[8, 1196, 0.13200131670550397]
7;[9, 1238, 0.13157712781516837]
7;[10, 1062, 0.1285165448401666]
7;[11, 1161, 0.12822955869560027]
7;[12, 827, 0.12567145515359066]
7;[13, 166, 0.12357188765903789]
7;[14, 1209, 0.1223175973878239]
7;[15, 755, 0.1155041103583395]
7;[16, 437, 0.11449629825373804]
7;[17, 357, 0.11320879536417158]
7;[18, 497, 0.11227941597026453]
7;[19, 498, 0.111601724596473]
7;[20, 269, 0.11029635978466452]
7;[21, 754, 0.10742819840096156]
7;[22, 371, 0.10738896147209102]
7;[23, 1202, 0.10584821179041409]
7;[24, 805, 0.1054345397314057]
7;[25, 715, 0.10396221912585255]
7;[26, 710, 0.1033088674159696]
7;[27, 957, 0.10071520668201013]
7;[28, 960, 0.10042361475175537]
7;[29, 1137, 0.10022062180097867]
7;[30, 901, 0.09820554575349683]
7;[31, 711, 0.09776136905512954]
7;[32, 747, 0.0975419805984383]
7;[33, 904, 0.09722024531958592]
7;[34, 337, 0.0953644072781675]
7;[35, 466, 0.09398078199307124]
7;[36, 786, 0.0929192464996536]
7;[37, 1058, 0.09181506541985857]
7;[38, 1159, 0.09168683999425968]
7;[39, 463, 0.09146856522006667]
7;[40, 961, 0.09114820780929843]
7;[41, 390, 0.09059151881416729]
7;[42, 441, 0.09044637110474502]
7;[43, 534, 0.08970326291647086]
7;[44, 658, 0.08960536831045471]
7;[45, 399, 0.0894296197445602]
7;[46, 873, 0.08912642224068318]
7;[47, 563, 0.08858479747938708]
7;[48, 106, 0.08806640300502043]
7;[49, 288, 0.08799892451210715]
7;[50, 191, 0.08673978339316017]
7;[51, 867, 0.08620790621362066]
7;[52, 975, 0.08585292674776489]
7;[53, 293, 0.08519571829064673]
7;[54, 803, 0.08439198528665859]
7;[55, 404, 0.08379423222832814]
7;[56, 1027, 0.08370077720807897]
7;[57, 622, 0.08336589020194685]
7;[58, 589, 0.0829492105256449]
7;[59, 320, 0.0822514608516067]
7;[60, 499, 0.08202428509655726]
7;[61, 356, 0.08041988182564305]
7;[62, 1053, 0.08004557855695213]
7;[63, 501, 0.07989387687111917]
7;[64, 150, 0.07987000451032668]
7;[65, 439, 0.07973590059992613]
7;[66, 255, 0.07956766967993475]
7;[67, 564, 0.0795341733507783]
7;[68, 366, 0.07952027721960651]
7;[69, 854, 0.07934608389274554]
7;[70, 680, 0.07922532014703723]
7;[71, 160, 0.07895441331852099]
7;[72, 503, 0.07874365559577017]
7;[73, 369, 0.07871156994972252]
7;[74, 1025, 0.07870016186516104]
7;[75, 317, 0.07751603980031925]
7;[76, 632, 0.07728831867378061]
7;[77, 147, 0.07720362310907282]
7;[78, 1165, 0.07720241639093446]
7;[79, 536, 0.07712140778602473]
7;[80, 528, 0.07707092146421668]
7;[81, 553, 0.07663144566922496]
7;[82, 972, 0.07650887295977046]
7;[83, 284, 0.07643855419498007]
7;[84, 685, 0.07610271232002667]
7;[85, 1107, 0.07522112812358026]
7;[86, 173, 0.07450876464140975]
7;[87, 54, 0.07370245030405109]
7;[88, 1175, 0.07369883411918766]
7;[89, 1060, 0.07351798442461364]
7;[90, 737, 0.07350404716082196]
7;[91, 195, 0.07317573505607852]
7;[92, 1148, 0.07287901979471322]
7;[93, 616, 0.07245695544599798]
7;[94, 953, 0.07232345235990283]
7;[95, 246, 0.07224757461944731]
7;[96, 137, 0.0720677274000363]
7;[97, 1200, 0.0719829402563977]
7;[98, 167, 0.07178667718136877]
7;[99, 228, 0.07148506310916841]
7;[100, 138, 0.07114569708926242]
7;[101, 26, 0.0704048672752649]
7;[102, 1206, 0.07039958866524752]
7;[103, 455, 0.06948365283341604]
7;[104, 738, 0.06907476096129996]
7;[105, 523, 0.06855272168417846]
7;[106, 187, 0.06850959746010102]
7;[107, 971, 0.06837487032410819]
7;[108, 306, 0.06786396410249858]
7;[109, 53, 0.06762374144951719]
7;[110, 122, 0.06731184767396993]
7;[111, 52, 0.06715199224584192]
7;[112, 1126, 0.06705378047859306]
7;[113, 1075, 0.06685110219040526]
7;[114, 28, 0.06679837500724148]
7;[115, 144, 0.06640364846072531]
7;[116, 848, 0.06588781279434873]
7;[117, 502, 0.0658199435673306]
7;[118, 242, 0.0656799292716448]
7;[119, 1057, 0.06565842540215434]
7;[120, 830, 0.06540332819409041]
7;[121, 982, 0.06530272221677372]
7;[122, 1142, 0.06487441370990794]
7;[123, 683, 0.06485113535930279]
7;[124, 374, 0.0648503553832656]
7;[125, 358, 0.06469677798200693]
7;[126, 991, 0.0645827269822284]
7;[127, 419, 0.06417050201077489]
7;[128, 140, 0.06411150640035183]
7;[129, 535, 0.06383724348823823]
7;[130, 689, 0.06373645498655346]
7;[131, 417, 0.0634691372687009]
7;[132, 1076, 0.06343506372571486]
7;[133, 963, 0.06334721161071762]
7;[134, 865, 0.06324790726948985]
7;[135, 471, 0.06314249735088585]
7;[136, 283, 0.0627287202414132]
7;[137, 851, 0.06257839288328909]
7;[138, 896, 0.06250916359121736]
7;[139, 886, 0.06250237951118542]
7;[140, 624, 0.06248574574247315]
7;[141, 850, 0.06236402804866445]
7;[142, 259, 0.062101138254371746]
7;[143, 995, 0.06206545544136743]
7;[144, 161, 0.06194378651042326]
7;[145, 19, 0.06193640037287679]
7;[146, 1237, 0.06159260228016888]
7;[147, 568, 0.061462342916387386]
7;[148, 576, 0.06137479892985085]
7;[149, 561, 0.06129930321095175]
7;[150, 527, 0.061238956770827]
7;[151, 265, 0.06123006257003257]
7;[152, 302, 0.06098854347388242]
7;[153, 1160, 0.0608266624274236]
7;[154, 690, 0.06079833767360889]
7;[155, 107, 0.0607910780504661]
7;[156, 275, 0.06027997671176949]
7;[157, 33, 0.060146794856920725]
7;[158, 55, 0.059967059066224244]
7;[159, 300, 0.05986634661765197]
7;[160, 409, 0.05986303330498384]
7;[161, 11, 0.05968004369198279]
7;[162, 905, 0.059372688497949765]
7;[163, 662, 0.059205750141838244]
7;[164, 655, 0.059132614719822285]
7;[165, 1136, 0.05898500978549937]
7;[166, 1068, 0.0588348943089766]
7;[167, 451, 0.058803523703522514]
7;[168, 1231, 0.05875264429095965]
7;[169, 702, 0.05868179053551385]
7;[170, 1124, 0.05851367281427818]
7;[171, 266, 0.05821279443971045]
7;[172, 312, 0.05817227465016961]
7;[173, 1239, 0.058098592724230194]
7;[174, 231, 0.05806477567840745]
7;[175, 273, 0.05796995916125602]
7;[176, 565, 0.05774543136409107]
7;[177, 585, 0.05769514330848239]
7;[178, 308, 0.057556932150528504]
7;[179, 319, 0.05725567564636647]
7;[180, 310, 0.05717290911996881]
7;[181, 1029, 0.05713460612215064]
7;[182, 190, 0.05706518230458419]
7;[183, 490, 0.05674312087784391]
7;[184, 619, 0.05671308751178814]
7;[185, 959, 0.056652682916587004]
7;[186, 883, 0.05645765347735488]
7;[187, 529, 0.05608413795414411]
7;[188, 1111, 0.05596466385175144]
7;[189, 1038, 0.055938141747761225]
7;[190, 546, 0.05575424715624081]
7;[191, 1197, 0.055739133652443526]
7;[192, 230, 0.055706568022911546]
7;[193, 608, 0.055514068529254404]
7;[194, 133, 0.055104558866048405]
7;[195, 23, 0.05505297936345397]
7;[196, 124, 0.05495271891405477]
7;[197, 218, 0.05474961491530427]
7;[198, 141, 0.054573537563271414]
7;[199, 355, 0.05446811772353372]
7;[200, 1145, 0.054446468676383315]
7;[201, 853, 0.05432018637337362]
7;[202, 621, 0.05428944991509261]
7;[203, 1146, 0.053749448613955565]
7;[204, 828, 0.05360961419684333]
7;[205, 1100, 0.05353085769659901]
7;[206, 313, 0.05352869051616568]
7;[207, 336, 0.05349134678311269]
7;[208, 998, 0.05342930350974151]
7;[209, 1099, 0.05339404210013924]
7;[210, 189, 0.05333782286213446]
7;[211, 401, 0.053241163418297724]
7;[212, 526, 0.053213175583931474]
7;[213, 790, 0.0532031229536612]
7;[214, 1170, 0.05313897121251125]
7;[215, 221, 0.05309599393436787]
7;[216, 1044, 0.05291577413487932]
7;[217, 1132, 0.0527520818899832]
7;[218, 403, 0.05273231631303359]
7;[219, 1016, 0.05263927399314255]
7;[220, 77, 0.05263094225415414]
7;[221, 769, 0.052164454677612715]
7;[222, 196, 0.05214988166427272]
7;[223, 831, 0.05207188240510835]
7;[224, 951, 0.05203250673120787]
7;[225, 1181, 0.052006661284255754]
7;[226, 522, 0.05190022267127804]
7;[227, 233, 0.051888858256875836]
7;[228, 572, 0.051801847395601494]
7;[229, 623, 0.05160473171537916]
7;[230, 500, 0.051470647168950875]
7;[231, 766, 0.05120155071038068]
7;[232, 1201, 0.05093321708332478]
7;[233, 625, 0.05086982577580164]
7;[234, 909, 0.05077417299753572]
7;[235, 1171, 0.05070136271639649]
7;[236, 978, 0.050306026770828]
7;[237, 1167, 0.04996202485340068]
7;[238, 629, 0.04989599721512762]
7;[239, 530, 0.04979062422157766]
7;[240, 1056, 0.04976365755919335]
7;[241, 516, 0.0496726757658862]
7;[242, 1026, 0.04956841260686686]
7;[243, 807, 0.049509220502404444]
7;[244, 794, 0.04947869526307855]
7;[245, 541, 0.04947325998051264]
7;[246, 292, 0.04945728091760387]
7;[247, 777, 0.04935104876946596]
7;[248, 392, 0.04924399270679233]
7;[249, 268, 0.04921131950155271]
7;[250, 172, 0.04920653275245165]
7;[251, 875, 0.04913737350504146]
7;[252, 577, 0.04911539530133436]
7;[253, 1050, 0.049102341487319755]
7;[254, 154, 0.04901180134292816]
7;[255, 780, 0.0489724382232242]
7;[256, 102, 0.04894258414935034]
7;[257, 852, 0.048831605558769885]
7;[258, 1019, 0.04877646742316114]
7;[259, 829, 0.048516820092391874]
7;[260, 644, 0.04847543116250048]
7;[261, 343, 0.048164018978650205]
7;[262, 278, 0.04767220944633753]
7;[263, 647, 0.04746200088512972]
7;[264, 206, 0.04743021413279591]
7;[265, 380, 0.04738161666057635]
7;[266, 62, 0.04737522473197837]
7;[267, 969, 0.04689449285378851]
7;[268, 199, 0.0468203416793424]
7;[269, 1173, 0.04653638701826003]
7;[270, 201, 0.046365656877236004]
7;[271, 63, 0.04621217715634586]
7;[272, 691, 0.04609094159487497]
7;[273, 653, 0.046024804098072324]
7;[274, 765, 0.04597003795385055]
7;[275, 349, 0.04586477905296521]
7;[276, 525, 0.045722002486842814]
7;[277, 478, 0.04564513315505534]
7;[278, 244, 0.045583768323568905]
7;[279, 378, 0.045361835515477435]
7;[280, 481, 0.04525809399760051]
7;[281, 1121, 0.04516470484171831]
7;[282, 1164, 0.044917542033795256]
7;[283, 795, 0.04486162070122033]
7;[284, 272, 0.04479930787964894]
7;[285, 776, 0.04471075539870995]
7;[286, 185, 0.04463993088260606]
7;[287, 51, 0.044605927101335215]
7;[288, 436, 0.0445755758892503]
7;[289, 614, 0.044537932997014834]
7;[290, 661, 0.04399265876435183]
7;[291, 725, 0.04366927222916093]
7;[292, 1143, 0.04359093175365109]
7;[293, 415, 0.0435510351581622]
7;[294, 1198, 0.04351501915952391]
7;[295, 1046, 0.04351274544479575]
7;[296, 1215, 0.04343797808203234]
7;[297, 424, 0.04335564963037744]
7;[298, 716, 0.04310383388415435]
7;[299, 119, 0.04304230460428062]
7;[300, 707, 0.042942443018515734]
7;[301, 261, 0.04293378173261513]
7;[302, 964, 0.042921232161113286]
7;[303, 486, 0.04291782100475448]
7;[304, 748, 0.04289162045961299]
7;[305, 554, 0.04287197976338951]
7;[306, 234, 0.04285691942110454]
7;[307, 425, 0.0428476244377307]
7;[308, 840, 0.04251442030836237]
7;[309, 209, 0.04215428302651434]
7;[310, 1138, 0.04202543276464278]
7;[311, 899, 0.042009740089996576]
7;[312, 1117, 0.04195546851336309]
7;[313, 375, 0.0419388175287268]
7;[314, 241, 0.041932102897763904]
7;[315, 1236, 0.04189846219959478]
7;[316, 204, 0.04184838168671262]
7;[317, 1199, 0.041840756262908736]
7;[318, 263, 0.04183161291374277]
7;[319, 567, 0.04173725117932872]
7;[320, 70, 0.04159672784194495]
7;[321, 181, 0.04157598067441589]
7;[322, 1006, 0.04149544913902743]
7;[323, 835, 0.041450662943332994]
7;[324, 936, 0.041171936948076054]
7;[325, 858, 0.04116779467118715]
7;[326, 613, 0.041007625351610094]
7;[327, 65, 0.040934175180733334]
7;[328, 1172, 0.04086321084588481]
7;[329, 861, 0.04084301397310344]
7;[330, 1178, 0.04081501401792327]
7;[331, 346, 0.04080584172238294]
7;[332, 1229, 0.04075597831766809]
7;[333, 692, 0.04064244391085235]
7;[334, 1207, 0.040382463194041984]
7;[335, 1005, 0.04033131302570551]
7;[336, 590, 0.040321373127153344]
7;[337, 170, 0.04026394283498415]
7;[338, 462, 0.04005834910270361]
7;[339, 726, 0.03986973715186553]
7;[340, 1191, 0.03970038541895312]
7;[341, 1139, 0.039473206281724196]
7;[342, 548, 0.03941562217464162]
7;[343, 892, 0.03938621973323976]
7;[344, 592, 0.0393758941931963]
7;[345, 956, 0.03936049170358173]
