QueryNumber;List
18;[309, 831, 0.016585320867488765]
18;[310, 689, 0.016577711161939464]
18;[311, 141, 0.01652838423227629]
18;[312, 631, 0.016516662121993653]
18;[313, 751, 0.016408881628558077]
18;[314, 765, 0.016380778649544965]
18;[315, 895, 0.016359944354947788]
18;[316, 535, 0.016323725536282786]
18;[317, 984, 0.016300237473333805]
18;[318, 543, 0.016286847959089582]
18;[319, 378, 0.016228287109999413]
18;[320, 143, 0.016223104200253944]
18;[321, 845, 0.01614802660993821]
18;[322, 1173, 0.016127415075829342]
18;[323, 1188, 0.016058922433313055]
18;[324, 118, 0.01601528926466695]
18;[325, 797, 0.01601404606889792]
18;[326, 867, 0.015976734719727274]
18;[327, 999, 0.015959679335503397]
18;[328, 1209, 0.015945346133779608]
18;[329, 572, 0.015923607961485835]
18;[330, 144, 0.015897658604050433]
18;[331, 969, 0.01588866690576702]
18;[332, 588, 0.015857664111326115]
18;[333, 853, 0.01579989743896715]
18;[334, 33, 0.015774020854052728]
18;[335, 495, 0.015761424029378412]
18;[336, 989, 0.015738188781052993]
18;[337, 1099, 0.015735542252581884]
18;[338, 561, 0.015656390137961735]
18;[339, 1182, 0.015648649805708726]
18;[340, 392, 0.01562209165090479]
18;[341, 55, 0.015562338583235823]
18;[342, 1142, 0.015538922453923727]
18;[343, 206, 0.0155082109754779]
18;[344, 494, 0.015486807654574074]
18;[345, 798, 0.015440967416266348]
18;[346, 573, 0.01543459203284673]
18;[347, 415, 0.015310220802795267]
18;[348, 691, 0.015303488121271969]
18;[349, 1210, 0.015261595464355614]
18;[350, 358, 0.01521676104774844]
18;[351, 1167, 0.015048930052350381]
18;[352, 850, 0.015046428379058216]
18;[353, 441, 0.014933380978012488]
18;[354, 279, 0.014877934395927044]
18;[355, 312, 0.01485912967207845]
18;[356, 812, 0.014837915040698377]
18;[357, 807, 0.01479257260514602]
18;[358, 829, 0.014762346196289014]
18;[359, 662, 0.014745850999751876]
18;[360, 83, 0.014728322154567779]
18;[361, 1157, 0.014639696976999576]
18;[362, 811, 0.014497338712152984]
18;[363, 742, 0.014451993309095813]
18;[364, 869, 0.014357615372257332]
18;[365, 18, 0.014335814088686177]
18;[366, 552, 0.01430342702101501]
18;[367, 726, 0.014295446253373374]
18;[368, 625, 0.014255489422648707]
18;[369, 741, 0.014251161420649928]
18;[370, 404, 0.014185509746360979]
18;[371, 382, 0.014150776260926702]
18;[372, 51, 0.01414358930122464]
18;[373, 1057, 0.01413981827054288]
18;[374, 860, 0.01412835350699895]
18;[375, 694, 0.01405761034765737]
18;[376, 786, 0.014056659961200658]
18;[377, 878, 0.014028776436910723]
18;[378, 738, 0.013970136715120608]
18;[379, 957, 0.013867479253943452]
18;[380, 632, 0.013860489221538489]
18;[381, 1148, 0.01383315845798068]
18;[382, 484, 0.01370883587037381]
18;[383, 322, 0.013651660690108992]
18;[384, 439, 0.013618456716552586]
18;[385, 828, 0.013616678697174258]
18;[386, 1177, 0.013606788848257292]
18;[387, 930, 0.013533973360437037]
18;[388, 748, 0.013522889493755567]
18;[389, 1146, 0.013466121137489748]
18;[390, 430, 0.013430207480569138]
18;[391, 1125, 0.013258364076976191]
18;[392, 956, 0.013231583062930692]
18;[393, 1014, 0.013225913501824223]
18;[394, 1203, 0.013206753813075529]
18;[395, 525, 0.013117888314396933]
18;[396, 1145, 0.013117487709622929]
18;[397, 236, 0.013102781417933033]
18;[398, 139, 0.013081447575399273]
18;[399, 864, 0.013045680513325998]
18;[400, 1213, 0.01304242694496647]
18;[401, 690, 0.012990168155947272]
18;[402, 833, 0.012960154382847705]
18;[403, 1190, 0.012954410503501206]
18;[404, 485, 0.012945157659305545]
18;[405, 1039, 0.012941050240942588]
18;[406, 628, 0.012921087216598013]
18;[407, 671, 0.012901081245497619]
18;[408, 170, 0.012859507452711841]
18;[409, 260, 0.012853534057413081]
18;[410, 1002, 0.012850115673079344]
18;[411, 1093, 0.012792039211583646]
18;[412, 508, 0.01277718249624004]
18;[413, 997, 0.012751797834912188]
18;[414, 881, 0.012712639372656147]
18;[415, 1192, 0.012705185507108837]
18;[416, 716, 0.012704246569434552]
18;[417, 175, 0.012619517484439959]
18;[418, 586, 0.012574833854027696]
18;[419, 749, 0.012453224203240396]
18;[420, 314, 0.012396129487747699]
18;[421, 968, 0.012389420195272002]
18;[422, 958, 0.012382581568568009]
18;[423, 526, 0.01231886389106984]
18;[424, 902, 0.012296800419823175]
18;[425, 574, 0.01228965760581555]
18;[426, 1197, 0.012257887235493687]
18;[427, 780, 0.012215435183329843]
18;[428, 950, 0.012151879211346077]
18;[429, 529, 0.012098649554285178]
18;[430, 204, 0.012059651326562306]
18;[431, 704, 0.012058605152096663]
18;[432, 1049, 0.011941175275995867]
18;[433, 461, 0.01189905010724189]
18;[434, 475, 0.011793559337502042]
18;[435, 398, 0.011775448101341675]
18;[436, 1166, 0.011726811719177044]
18;[437, 520, 0.01165804424009619]
18;[438, 665, 0.011650280206294668]
18;[439, 104, 0.011638504522567662]
18;[440, 1120, 0.011604602357547525]
18;[441, 375, 0.01160174599025664]
18;[442, 559, 0.011597199036280688]
18;[443, 975, 0.011579027502341278]
18;[444, 571, 0.011493200363631533]
18;[445, 692, 0.011483752850014342]
18;[446, 1160, 0.011465811894221809]
18;[447, 1238, 0.011438807758669381]
18;[448, 1214, 0.011398555797424968]
18;[449, 1185, 0.011380517648873637]
18;[450, 273, 0.011338717201354835]
18;[451, 1044, 0.011314774221115757]
18;[452, 840, 0.01130038962018555]
18;[453, 280, 0.011281129671631798]
18;[454, 623, 0.011265214163126156]
18;[455, 122, 0.011217673626891729]
18;[456, 819, 0.011166870419020392]
18;[457, 655, 0.011129531727875201]
18;[458, 39, 0.011083027060644304]
18;[459, 126, 0.011069709945997786]
18;[460, 501, 0.01106144563393405]
18;[461, 235, 0.011023941237502754]
18;[462, 272, 0.010981107434770442]
18;[463, 335, 0.01088922515742914]
18;[464, 1237, 0.010884836610854801]
18;[465, 973, 0.010883779383470994]
18;[466, 357, 0.010876258007150232]
18;[467, 191, 0.010729036897723533]
18;[468, 210, 0.010684884788085354]
18;[469, 949, 0.010662462481171331]
18;[470, 596, 0.010617634847969782]
18;[471, 740, 0.010579032482447424]
18;[472, 1024, 0.01056713548822974]
18;[473, 1007, 0.010543317672804106]
18;[474, 1202, 0.010509361440261633]
18;[475, 851, 0.010494710742973978]
18;[476, 554, 0.010454360557215938]
18;[477, 1060, 0.01043064103264648]
18;[478, 402, 0.010426526609779517]
18;[479, 1216, 0.010390268759164925]
18;[480, 217, 0.010376549111943866]
18;[481, 420, 0.010342311694954053]
18;[482, 877, 0.010291530451625612]
18;[483, 639, 0.010284204887431939]
18;[484, 1054, 0.010233507611074052]
18;[485, 972, 0.010227910212953415]
18;[486, 553, 0.01019659745340335]
18;[487, 301, 0.01017568399272628]
18;[488, 480, 0.010166754023922392]
18;[489, 954, 0.010147280726306001]
18;[490, 1139, 0.01014263072496108]
18;[491, 826, 0.01013329974297033]
18;[492, 48, 0.01013163036222617]
18;[493, 184, 0.010108403029353731]
18;[494, 610, 0.010105217277341899]
18;[495, 534, 0.010094721773416904]
18;[496, 1143, 0.010091807018729308]
18;[497, 121, 0.010083165584172783]
18;[498, 1207, 0.010077256108007894]
18;[499, 1204, 0.009952537478062006]
18;[500, 874, 0.009931664066540101]
18;[501, 297, 0.009879735456131869]
18;[502, 113, 0.00974986549600911]
18;[503, 1025, 0.009745057141823511]
18;[504, 802, 0.00974313941096405]
18;[505, 1082, 0.009710609559320495]
18;[506, 530, 0.00969609883634049]
18;[507, 42, 0.009686694435806352]
18;[508, 646, 0.009686382673230935]
18;[509, 636, 0.009677159343912998]
18;[510, 715, 0.009663680896519204]
18;[511, 564, 0.009614288858358445]
18;[512, 739, 0.00959612665013283]
18;[513, 934, 0.009559047914308817]
18;[514, 431, 0.009530208496957685]
18;[515, 1114, 0.009484487489381174]
18;[516, 96, 0.009448663485265744]
18;[517, 453, 0.00941353715297173]
18;[518, 1151, 0.009341514401004211]
18;[519, 229, 0.009325023007077802]
18;[520, 916, 0.009320524742078487]
18;[521, 231, 0.009315535573562355]
18;[522, 64, 0.009308344653506296]
18;[523, 875, 0.009274947905365328]
18;[524, 793, 0.00927193116836061]
18;[525, 390, 0.009267705544732555]
18;[526, 522, 0.009261739702655064]
18;[527, 985, 0.009257905249713613]
18;[528, 747, 0.009236998734026029]
18;[529, 700, 0.009210866262864966]
18;[530, 167, 0.009196078873298237]
18;[531, 764, 0.00918618293787764]
18;[532, 772, 0.009156604434652306]
18;[533, 1132, 0.009120924155843561]
18;[534, 752, 0.009103860840487945]
18;[535, 524, 0.009100133103751604]
18;[536, 306, 0.009091595444389316]
18;[537, 407, 0.009073036570260536]
18;[538, 68, 0.00904278887683911]
18;[539, 892, 0.009026704823262077]
18;[540, 1058, 0.00901825976695839]
18;[541, 746, 0.008954492531755948]
18;[542, 391, 0.008952335037183652]
18;[543, 182, 0.008911175202164494]
18;[544, 339, 0.008814635569298693]
18;[545, 199, 0.008802813292541243]
18;[546, 459, 0.008755973668333195]
18;[547, 683, 0.008696809435514959]
18;[548, 26, 0.008664026137003813]
18;[549, 883, 0.008650806572159837]
18;[550, 1126, 0.008640179449588113]
18;[551, 1156, 0.008639301213114937]
18;[552, 307, 0.008636080602172658]
18;[553, 776, 0.008606255402890976]
18;[554, 201, 0.008523880578695481]
18;[555, 745, 0.00847986637045074]
18;[556, 863, 0.008472484600323262]
18;[557, 563, 0.008468512624809825]
18;[558, 903, 0.008359056321398765]
18;[559, 859, 0.008315432228749958]
18;[560, 161, 0.008286459904617547]
18;[561, 687, 0.008269118590593582]
18;[562, 1118, 0.008257285265811034]
18;[563, 698, 0.008222367115904416]
18;[564, 130, 0.008221516647879965]
18;[565, 650, 0.008124309886501015]
18;[566, 736, 0.008064128004239085]
18;[567, 884, 0.00805136940712197]
18;[568, 931, 0.008025803322937812]
18;[569, 1053, 0.007988542721179897]
18;[570, 1147, 0.007981593908028285]
18;[571, 591, 0.007953894829862987]
18;[572, 1124, 0.0079079793154725]
18;[573, 310, 0.007892735927945111]
18;[574, 361, 0.007865991503618136]
18;[575, 1032, 0.007863275463966049]
18;[576, 567, 0.007852734049091514]
18;[577, 970, 0.007830572125248991]
18;[578, 255, 0.007827393264870128]
18;[579, 27, 0.007788585235315252]
18;[580, 770, 0.007765389439012535]
18;[581, 590, 0.007748660359921107]
18;[582, 154, 0.0077407831228044075]
18;[583, 169, 0.0077400361451812755]
18;[584, 1056, 0.007701617830608173]
18;[585, 80, 0.007677180604434209]
18;[586, 222, 0.007645100796373143]
18;[587, 929, 0.00759975142221109]
18;[588, 409, 0.007587331505979941]
18;[589, 160, 0.007555199927775588]
18;[590, 1134, 0.00755356217882668]
18;[591, 408, 0.007553104973651452]
18;[592, 159, 0.007495382285505241]
18;[593, 177, 0.007489328582472609]
18;[594, 583, 0.007480577444941063]
18;[595, 897, 0.007466171117212395]
18;[596, 237, 0.0074343084357078836]
18;[597, 967, 0.0074288632613701]
18;[598, 254, 0.007428635389892557]
18;[599, 532, 0.007382757679839349]
18;[600, 1239, 0.007381586236384459]
18;[601, 608, 0.0073797138893540145]
18;[602, 1077, 0.007375265600197062]
18;[603, 528, 0.007374146784946701]
18;[604, 727, 0.007324224640896847]
18;[605, 274, 0.007319582134806615]
18;[606, 594, 0.007313238011316744]
18;[607, 1141, 0.0073049594294889]
18;[608, 164, 0.007303801477575241]
18;[609, 88, 0.007287489201936112]
18;[610, 233, 0.007277632632722559]
18;[611, 1198, 0.007276892380929216]
18;[612, 677, 0.007260515834793587]
18;[613, 1083, 0.007242301800216439]
18;[614, 1035, 0.007192674867665349]
18;[615, 942, 0.007189752713813852]
18;[616, 21, 0.007187147074475584]
18;[617, 449, 0.007186194581204239]
18;[618, 271, 0.007166733881768272]
18;[619, 1009, 0.007160575177925529]
18;[620, 873, 0.007159814029272392]
18;[621, 670, 0.007136007773844922]
18;[622, 728, 0.007131495828477605]
18;[623, 579, 0.007113699139422758]
18;[624, 230, 0.007091091511340161]
18;[625, 245, 0.007091032502212623]
18;[626, 651, 0.007090887506433106]
18;[627, 1055, 0.007087737946960184]
18;[628, 706, 0.00708730727493327]
18;[629, 1111, 0.007085374510313975]
18;[630, 626, 0.007083593536721135]
18;[631, 196, 0.007070682037644672]
18;[632, 983, 0.00706850509652164]
18;[633, 618, 0.007049062220061486]
18;[634, 166, 0.007038541552532266]
18;[635, 599, 0.007034154618364117]
18;[636, 889, 0.007024681129972205]
18;[637, 50, 0.007018243538389061]
18;[638, 53, 0.007000954682613341]
18;[639, 119, 0.006945256947793354]
18;[640, 640, 0.006929724532668748]
18;[641, 1081, 0.006927107615802095]
18;[642, 598, 0.006906028800506823]
18;[643, 479, 0.006902471892346386]
18;[644, 775, 0.006893051310648441]
18;[645, 472, 0.006891209348670868]
18;[646, 865, 0.006881845481923811]
18;[647, 1223, 0.0068738732616932885]
18;[648, 1, 0.00686701053491121]
18;[649, 1102, 0.006852385822315463]
18;[650, 5, 0.006758825572900576]
18;[651, 1062, 0.006758400482696914]
18;[652, 995, 0.006753761249825293]
18;[653, 548, 0.006752071817388845]
18;[654, 349, 0.006742532485725681]
18;[655, 396, 0.006738545467081398]
18;[656, 569, 0.006729474423164576]
18;[657, 446, 0.006719258314883269]
18;[658, 847, 0.006712235230096346]
18;[659, 460, 0.006686714717320399]
18;[660, 733, 0.006682733335282881]
18;[661, 784, 0.006681704991915015]
18;[662, 1010, 0.00666850012050554]
18;[663, 1017, 0.0066683653580642665]
18;[664, 862, 0.006667243763482699]
18;[665, 843, 0.006617257426589128]
18;[666, 737, 0.0066147434070381724]
18;[667, 1108, 0.006606738177594182]
18;[668, 555, 0.006601707757248137]
18;[669, 410, 0.006598995485534399]
18;[670, 212, 0.006591758348127043]
18;[671, 907, 0.006555793298827181]
18;[672, 1073, 0.00655283333126196]
18;[673, 65, 0.006552003272661921]
18;[674, 332, 0.006543299842401019]
18;[675, 15, 0.006500490591281852]
18;[676, 1131, 0.00649485729966977]
18;[677, 478, 0.006493622243675692]
18;[678, 1226, 0.006488603086637]
18;[679, 577, 0.006480331995717806]
18;[680, 668, 0.006471877853918179]
18;[681, 1180, 0.006470865730256527]
18;[682, 253, 0.006467873967473705]
18;[683, 630, 0.006459554776304708]
18;[684, 316, 0.006438186071411861]
18;[685, 672, 0.006408991926292597]
18;[686, 155, 0.006397354818581807]
18;[687, 836, 0.006391068344380835]
18;[688, 546, 0.0063906061595197395]
18;[689, 1075, 0.006390571785422853]
18;[690, 953, 0.006372487502300837]
18;[691, 1227, 0.0063713900366880035]
18;[692, 695, 0.006365111186537528]
18;[693, 22, 0.006363826866617903]
18;[694, 832, 0.006360705645565118]
18;[695, 605, 0.006352939845579508]
18;[696, 913, 0.006351208411552477]
18;[697, 228, 0.006350184026337622]
18;[698, 556, 0.006349794651445664]
18;[699, 1074, 0.006340523576476412]
18;[700, 1068, 0.006325387444763281]
18;[701, 209, 0.006320424280327989]
18;[702, 952, 0.006311141769719378]
18;[703, 84, 0.006298424166326472]
18;[704, 183, 0.006295225055239428]
18;[705, 769, 0.006277229877805333]
18;[706, 1104, 0.006274000303247388]
18;[707, 896, 0.006267369308321896]
18;[708, 1021, 0.006254778337675459]
18;[709, 372, 0.006185926504942715]
18;[710, 659, 0.0061781008390185774]
18;[711, 234, 0.006177160143049097]
18;[712, 732, 0.006176116340956881]
18;[713, 443, 0.006162823561819107]
18;[714, 1220, 0.006136775360441981]
18;[715, 341, 0.006135829115128258]
18;[716, 805, 0.006133112001384479]
18;[717, 937, 0.00612915671631206]
18;[718, 757, 0.0061230261053623]
18;[719, 219, 0.006117285493339792]
18;[720, 800, 0.006109873947288535]
18;[721, 352, 0.006107981339261659]
18;[722, 1140, 0.006098835615635242]
18;[723, 947, 0.0060983987270343334]
18;[724, 841, 0.006090147224755637]
18;[725, 383, 0.006085139619159117]
18;[726, 49, 0.006084731408899132]
18;[727, 178, 0.006073375534057537]
18;[728, 457, 0.006067653803908753]
18;[729, 601, 0.0060553583395801846]
18;[730, 1195, 0.00603340528498086]
18;[731, 582, 0.006025966269721379]
18;[732, 1070, 0.006013212091064404]
18;[733, 803, 0.006004860726295452]
18;[734, 90, 0.00599103706181054]
18;[735, 976, 0.005978681869403307]
18;[736, 340, 0.00596894819515021]
18;[737, 1232, 0.00596164814442314]
18;[738, 611, 0.005959580790128721]
18;[739, 613, 0.005959152472923929]
18;[740, 587, 0.005953668246003098]
18;[741, 1129, 0.005952834008023321]
18;[742, 72, 0.005950628160154344]
18;[743, 886, 0.005946166996401651]
18;[744, 252, 0.005942559877688094]
18;[745, 1127, 0.005933405803505438]
18;[746, 421, 0.00592270938664325]
18;[747, 848, 0.005919133416404407]
18;[748, 607, 0.0059009861349702125]
18;[749, 750, 0.005860789812510833]
18;[750, 176, 0.005857267407292167]
18;[751, 1112, 0.005856033758695255]
18;[752, 259, 0.005855335375211497]
18;[753, 486, 0.005839579696145866]
18;[754, 1046, 0.005838196242363611]
18;[755, 327, 0.005828154625597038]
18;[756, 855, 0.005796429967295206]
18;[757, 346, 0.0057840414761273825]
18;[758, 317, 0.005776873434797551]
18;[759, 778, 0.005767427919124272]
18;[760, 842, 0.005764800334050756]
18;[761, 19, 0.005760869536595357]
18;[762, 458, 0.0057582010319873235]
18;[763, 422, 0.00575570337450235]
18;[764, 125, 0.005745445315611144]
18;[765, 290, 0.005743943309140274]
18;[766, 518, 0.005739921126055941]
18;[767, 238, 0.005719028696967843]
18;[768, 308, 0.0057162066394743655]
18;[769, 1052, 0.005713716823329457]
18;[770, 244, 0.005685178958153725]
18;[771, 473, 0.005656935140424348]
18;[772, 6, 0.0056434019720392505]
18;[773, 509, 0.00562334614662893]
18;[774, 1110, 0.005608518889519237]
18;[775, 1030, 0.005583156724923102]
18;[776, 225, 0.005577865940699844]
18;[777, 539, 0.005567756922652747]
18;[778, 368, 0.005566530994457734]
18;[779, 1078, 0.005563813849823672]
18;[780, 1152, 0.005556995551485113]
18;[781, 445, 0.005539687884955473]
18;[782, 506, 0.005532700817635217]
18;[783, 200, 0.00551067244927187]
18;[784, 503, 0.005494968797695072]
18;[785, 432, 0.005482123376894185]
18;[786, 487, 0.005474802978447662]
18;[787, 414, 0.0054386646965864606]
18;[788, 887, 0.005438519896112933]
18;[789, 1048, 0.005438216608370056]
18;[790, 1191, 0.005431768278928617]
18;[791, 1051, 0.00541018064896281]
18;[792, 23, 0.005381569120093873]
18;[793, 393, 0.005376333799114756]
18;[794, 743, 0.005375521242358391]
18;[795, 364, 0.0053749659877653354]
18;[796, 351, 0.005366233707355822]
18;[797, 519, 0.005365575524230706]
18;[798, 7, 0.005332415945116146]
18;[799, 61, 0.005331575268941886]
18;[800, 1218, 0.005323841347881859]
18;[801, 1071, 0.005322810500380356]
18;[802, 261, 0.00527307850043413]
18;[803, 305, 0.005248051428803348]
18;[804, 163, 0.00522725865012567]
18;[805, 604, 0.005222102728561909]
18;[806, 1065, 0.005218331773964073]
18;[807, 622, 0.005205887828408386]
18;[808, 447, 0.005196650623305606]
18;[809, 188, 0.005188478450432827]
18;[810, 753, 0.005177768484488082]
18;[811, 111, 0.005159820560777542]
18;[812, 100, 0.005136340505172042]
18;[813, 463, 0.00513407032441192]
18;[814, 462, 0.005131217689431862]
18;[815, 135, 0.005113100563636696]
18;[816, 838, 0.005109050672314439]
18;[817, 371, 0.005099536445300094]
18;[818, 945, 0.005098899151712108]
18;[819, 675, 0.005095646692973394]
18;[820, 179, 0.005093304969563094]
18;[821, 1119, 0.005088136860387059]
18;[822, 93, 0.005081188862198436]
18;[823, 98, 0.0050690199487102225]
18;[824, 34, 0.00505875263745215]
18;[825, 296, 0.005044067086401483]
18;[826, 440, 0.0050435415125493896]
18;[827, 1105, 0.005038234469450316]
18;[828, 77, 0.0050160961917374075]
18;[829, 876, 0.005014671846339]
18;[830, 24, 0.0050041172843547565]
18;[831, 400, 0.004995300645649405]
18;[832, 304, 0.004989836311181847]
18;[833, 342, 0.0049864203424835616]
18;[834, 47, 0.004982749499947944]
18;[835, 981, 0.004979793326358907]
18;[836, 123, 0.004959226303349509]
18;[837, 40, 0.004943737026604282]
18;[838, 849, 0.0049355326236434835]
18;[839, 1043, 0.0048979282670027794]
18;[840, 719, 0.004881342332116591]
18;[841, 1038, 0.0048667347215119285]
18;[842, 653, 0.004839919793659075]
18;[843, 442, 0.00480344024239641]
18;[844, 30, 0.004795984864351979]
18;[845, 686, 0.004794034657397803]
18;[846, 922, 0.004792929506803934]
18;[847, 795, 0.004784657154339775]
18;[848, 172, 0.004736160831210676]
18;[849, 1138, 0.004720659573446604]
18;[850, 250, 0.004717872987683406]
18;[851, 193, 0.004716479282501639]
18;[852, 702, 0.004703659770555671]
18;[853, 95, 0.0046960480453451465]
18;[854, 134, 0.004674854436238527]
18;[855, 1041, 0.0046613605092782305]
18;[856, 1029, 0.004650722498121752]
18;[857, 367, 0.004631687743472202]
18;[858, 1149, 0.004630075837284982]
18;[859, 505, 0.004612820826466248]
18;[860, 149, 0.004586029314342841]
